frame_id,timestamp,global_id,track_id,x1,y1,x2,y2,confidence
248,8.2333,5,5,357,153,496,553,0.8742
248,8.2333,9,9,85,215,136,342,0.828
248,8.2333,11,11,199,219,258,361,0.5548
248,8.2333,12,12,139,214,177,335,0.6824
248,8.2333,13,13,16,223,54,343,0.736
248,8.2333,7,16,251,219,305,369,0.6267
248,8.2333,15,17,497,240,535,303,0.5556
249,8.2667,3,3,581,178,710,549,0.9058
249,8.2667,5,5,357,154,497,554,0.8742
249,8.2667,9,9,85,215,136,341,0.828
249,8.2667,11,11,198,219,259,361,0.5557
249,8.2667,12,12,138,213,177,335,0.6837
249,8.2667,13,13,16,223,54,343,0.7343
249,8.2667,7,16,251,218,305,369,0.6321
249,8.2667,15,17,497,240,535,303,0.5567
250,8.3,3,3,584,180,720,549,0.9079
250,8.3,5,5,357,161,501,555,0.868
250,8.3,9,9,85,215,136,340,0.8213
250,8.3,11,11,198,219,259,361,0.5667
250,8.3,12,12,138,213,177,336,0.6667
250,8.3,13,13,16,223,54,343,0.7504
250,8.3,7,16,253,220,305,369,0.6433
250,8.3,15,17,497,240,535,303,0.4969
251,8.3333,3,3,586,182,729,551,0.8999
251,8.3333,5,5,359,157,505,555,0.868
251,8.3333,9,9,86,215,136,340,0.8049
251,8.3333,11,11,207,218,260,359,0.5936
251,8.3333,12,12,138,213,177,336,0.6774
251,8.3333,13,13,17,223,53,343,0.7312
251,8.3333,7,16,252,218,305,369,0.7124
251,8.3333,15,17,497,239,535,303,0.4585
252,8.3667,3,3,590,185,735,553,0.9009
252,8.3667,5,5,366,154,510,555,0.8791
252,8.3667,9,9,87,215,136,339,0.7912
252,8.3667,11,11,212,218,260,359,0.6361
252,8.3667,12,12,137,213,177,335,0.6788
252,8.3667,13,13,17,224,54,343,0.7232
252,8.3667,7,16,253,217,303,369,0.7031
252,8.3667,15,17,498,240,535,304,0.4099
253,8.4,3,3,593,187,738,553,0.8985
253,8.4,5,5,375,154,516,556,0.881
253,8.4,9,9,88,215,136,339,0.7716
253,8.4,11,11,215,216,262,360,0.6262
253,8.4,12,12,137,214,177,336,0.6554
253,8.4,13,13,18,225,54,343,0.7224
253,8.4,7,16,253,217,303,369,0.6983
253,8.4,15,17,498,239,536,304,0.3009
254,8.4333,3,3,597,187,739,553,0.8949
254,8.4333,5,5,383,155,519,557,0.8801
254,8.4333,9,9,89,215,136,340,0.7661
254,8.4333,11,11,215,217,263,360,0.5924
254,8.4333,12,12,137,214,177,337,0.6803
254,8.4333,13,13,19,226,55,343,0.7292
254,8.4333,7,16,254,218,303,369,0.7255
254,8.4333,15,17,499,237,536,304,0.11
255,8.4667,3,3,598,187,739,553,0.895
255,8.4667,5,5,385,155,520,558,0.8802
255,8.4667,9,9,89,215,136,340,0.7662
255,8.4667,11,11,215,217,263,359,0.5942
255,8.4667,12,12,137,214,177,338,0.6802
255,8.4667,13,13,19,226,55,343,0.7285
255,8.4667,7,16,254,218,303,369,0.7278
255,8.4667,15,17,500,236,535,304,0.1076
256,8.5,3,3,603,187,737,554,0.8848
256,8.5,5,5,387,155,524,559,0.8819
256,8.5,9,9,89,215,136,342,0.7867
256,8.5,11,11,218,218,264,359,0.5656
256,8.5,12,12,137,215,177,339,0.7143
256,8.5,13,13,19,225,55,342,0.7006
256,8.5,7,16,255,219,304,369,0.7184
257,8.5333,3,3,606,186,737,556,0.8841
257,8.5333,5,5,388,155,530,560,0.884
257,8.5333,9,9,89,215,136,342,0.7937
257,8.5333,11,11,221,218,264,358,0.5525
257,8.5333,12,12,138,216,177,339,0.7299
257,8.5333,13,13,20,225,55,341,0.6741
257,8.5333,7,16,256,220,305,369,0.7031
258,8.5667,3,3,610,184,736,556,0.8782
258,8.5667,5,5,392,154,536,560,0.885
258,8.5667,9,9,88,215,134,342,0.7723
258,8.5667,11,11,223,220,265,360,0.5871
258,8.5667,12,12,138,216,176,339,0.7455
258,8.5667,13,13,20,224,55,342,0.6689
258,8.5667,7,16,256,220,306,368,0.6749
259,8.6,3,3,614,181,738,555,0.8828
259,8.6,5,5,397,160,541,560,0.8758
259,8.6,9,9,88,215,134,341,0.7785
259,8.6,11,11,223,220,266,361,0.5962
259,8.6,12,12,138,216,176,337,0.7302
259,8.6,13,13,21,223,55,342,0.6699
259,8.6,7,16,256,219,306,367,0.6771
260,8.6333,3,3,618,180,745,554,0.8972
260,8.6333,5,5,402,155,548,559,0.9065
260,8.6333,9,9,88,214,133,341,0.7544
260,8.6333,11,11,224,220,267,362,0.5108
260,8.6333,12,12,138,216,176,336,0.753
260,8.6333,13,13,21,222,56,341,0.6839
260,8.6333,7,16,256,220,307,367,0.6006
261,8.6667,3,3,619,180,747,554,0.897
261,8.6667,5,5,404,154,550,559,0.9062
261,8.6667,9,9,87,213,133,341,0.755
261,8.6667,11,11,224,220,267,362,0.5132
261,8.6667,12,12,138,216,175,335,0.7534
261,8.6667,13,13,21,222,55,340,0.6848
261,8.6667,7,16,256,221,306,367,0.6054
261,8.6667,16,18,347,236,375,273,0.6247
262,8.7,3,3,623,179,753,556,0.8892
262,8.7,5,5,407,157,554,559,0.9029
262,8.7,9,9,88,214,133,341,0.7214
262,8.7,11,11,224,221,267,362,0.4686
262,8.7,12,12,138,216,175,335,0.7343
262,8.7,13,13,21,222,55,339,0.6836
262,8.7,7,16,256,221,307,367,0.6157
262,8.7,16,18,347,237,374,274,0.6012
263,8.7333,3,3,626,179,762,556,0.8915
263,8.7333,5,5,411,156,560,559,0.8829
263,8.7333,9,9,89,214,132,341,0.6987
263,8.7333,11,11,225,221,267,361,0.5183
263,8.7333,12,12,138,215,175,335,0.6851
263,8.7333,13,13,21,222,55,338,0.6707
263,8.7333,7,16,257,220,306,366,0.6533
263,8.7333,16,18,346,237,373,274,0.6098
264,8.7667,3,3,629,177,770,555,0.9018
264,8.7667,5,5,415,152,562,558,0.8857
264,8.7667,9,9,89,213,132,338,0.708
264,8.7667,11,11,226,221,266,360,0.5326
264,8.7667,12,12,137,214,175,335,0.6787
264,8.7667,13,13,21,222,55,337,0.6709
264,8.7667,7,16,257,220,305,365,0.6389
264,8.7667,16,18,343,237,372,274,0.6207
265,8.8,3,3,633,176,776,555,0.8977
265,8.8,5,5,419,150,564,558,0.8901
265,8.8,9,9,89,213,132,338,0.7537
265,8.8,11,11,227,221,267,359,0.4084
265,8.8,12,12,136,213,175,336,0.6997
265,8.8,13,13,21,222,55,336,0.6678
265,8.8,7,16,257,220,305,365,0.6362
265,8.8,16,18,341,235,371,274,0.5754
266,8.8333,3,3,639,176,782,557,0.9
266,8.8333,5,5,421,149,566,558,0.8898
266,8.8333,9,9,89,213,132,338,0.7707
266,8.8333,11,11,229,219,268,357,0.2596
266,8.8333,12,12,135,212,175,336,0.6735
266,8.8333,13,13,21,223,55,338,0.6785
266,8.8333,7,16,256,219,305,365,0.617
266,8.8333,16,18,340,234,370,274,0.6067
267,8.8667,3,3,640,176,784,558,0.8995
267,8.8667,5,5,421,148,566,559,0.8893
267,8.8667,9,9,88,212,132,338,0.7702
267,8.8667,11,11,230,219,268,356,0.2559
267,8.8667,12,12,135,211,175,336,0.6746
267,8.8667,13,13,21,223,55,339,0.6771
267,8.8667,7,16,256,218,305,364,0.6079
267,8.8667,16,18,339,233,370,274,0.6062
268,8.9,3,3,642,177,787,557,0.9015
268,8.9,5,5,425,150,567,559,0.8836
268,8.9,9,9,88,213,132,337,0.7496
268,8.9,11,11,230,218,268,356,0.2112
268,8.9,12,12,135,210,175,336,0.7053
268,8.9,13,13,21,223,55,341,0.7141
268,8.9,7,16,256,217,306,365,0.5604
268,8.9,16,18,339,233,370,274,0.6214
269,8.9333,3,3,644,178,790,558,0.9037
269,8.9333,5,5,429,162,568,560,0.8803
269,8.9333,9,9,88,213,132,338,0.773
269,8.9333,11,11,230,219,268,357,0.2819
269,8.9333,12,12,135,211,174,336,0.7515
269,8.9333,13,13,20,224,55,342,0.7084
269,8.9333,7,16,256,218,306,366,0.6173
269,8.9333,16,18,338,232,369,274,0.6129
270,8.9667,3,3,647,179,792,559,0.9008
270,8.9667,5,5,432,157,570,562,0.8854
270,8.9667,9,9,87,214,132,339,0.7578
270,8.9667,11,11,230,218,268,355,0.3735
270,8.9667,12,12,135,211,173,336,0.7557
270,8.9667,13,13,20,225,55,342,0.7071
270,8.9667,7,16,256,217,307,366,0.6897
270,8.9667,16,18,337,232,369,274,0.6284
271,9.0,3,3,650,179,794,560,0.9038
271,9.0,5,5,435,157,573,564,0.8902
271,9.0,9,9,86,214,133,341,0.777
271,9.0,11,11,231,218,268,355,0.4146
271,9.0,12,12,135,211,173,336,0.7053
271,9.0,13,13,19,226,55,342,0.7097
271,9.0,7,16,257,217,309,368,0.7072
271,9.0,16,18,335,232,370,274,0.6065
272,9.0333,3,3,654,180,795,561,0.9031
272,9.0333,5,5,437,155,576,564,0.8981
272,9.0333,9,9,83,214,131,343,0.7814
272,9.0333,11,11,232,218,269,356,0.355
272,9.0333,12,12,135,211,173,335,0.6806
272,9.0333,13,13,18,226,55,343,0.7294
272,9.0333,7,16,258,219,312,369,0.6354
272,9.0333,16,18,334,233,369,274,0.5916
273,9.0667,3,3,655,180,796,562,0.9032
273,9.0667,5,5,438,155,576,564,0.8979
273,9.0667,9,9,81,214,131,343,0.7834
273,9.0667,11,11,232,218,269,356,0.3658
273,9.0667,12,12,135,211,173,335,0.6851
273,9.0667,13,13,18,226,55,343,0.7256
273,9.0667,7,16,258,219,313,369,0.6374
273,9.0667,16,18,334,233,369,274,0.599
274,9.1,3,3,656,180,797,563,0.9059
274,9.1,5,5,440,154,579,565,0.8991
274,9.1,9,9,80,214,130,344,0.8009
274,9.1,11,11,236,217,270,354,0.2655
274,9.1,12,12,136,212,172,335,0.6784
274,9.1,13,13,17,227,55,343,0.7174
274,9.1,7,16,259,219,315,369,0.6446
274,9.1,16,18,334,234,369,274,0.5989
275,9.1333,3,3,658,180,798,565,0.9089
275,9.1333,5,5,442,157,582,567,0.8998
275,9.1333,9,9,78,214,129,344,0.8092
275,9.1333,11,11,237,218,271,352,0.241
275,9.1333,12,12,136,212,172,336,0.6997
275,9.1333,13,13,15,227,55,343,0.7031
275,9.1333,7,16,259,218,316,370,0.6604
275,9.1333,16,18,334,234,368,274,0.6187
276,9.1667,3,3,661,179,800,566,0.9044
276,9.1667,5,5,444,156,586,568,0.8996
276,9.1667,9,9,77,214,127,343,0.8014
276,9.1667,11,11,238,218,271,352,0.2196
276,9.1667,12,12,136,213,172,337,0.7397
276,9.1667,13,13,14,226,54,343,0.6918
276,9.1667,7,16,259,218,318,370,0.6543
276,9.1667,16,18,334,235,367,274,0.6294
277,9.2,3,3,663,178,800,566,0.9028
277,9.2,5,5,447,150,588,567,0.899
277,9.2,9,9,77,213,126,343,0.8059
277,9.2,11,11,238,218,272,350,0.2636
277,9.2,12,12,136,213,173,338,0.7552
277,9.2,13,13,13,226,53,343,0.7228
277,9.2,7,16,260,220,319,367,0.6577
277,9.2,16,18,333,235,367,274,0.6589
278,9.2333,3,3,665,177,802,565,0.9006
278,9.2333,5,5,450,147,591,567,0.9025
278,9.2333,9,9,77,213,126,344,0.8365
278,9.2333,11,11,238,219,272,353,0.3222
278,9.2333,12,12,137,213,173,338,0.7778
278,9.2333,13,13,12,225,53,343,0.7282
278,9.2333,7,16,262,220,320,367,0.7073
278,9.2333,16,18,333,235,367,274,0.6546
279,9.2667,3,3,665,176,803,564,0.9007
279,9.2667,5,5,451,146,591,567,0.9024
279,9.2667,9,9,77,213,126,344,0.8368
279,9.2667,11,11,237,219,272,354,0.3181
279,9.2667,12,12,137,213,174,339,0.7755
279,9.2667,13,13,11,225,53,343,0.7279
279,9.2667,7,16,263,220,320,366,0.7069
279,9.2667,16,18,332,235,367,274,0.6526
280,9.3,3,3,668,176,804,564,0.9037
280,9.3,5,5,453,145,593,568,0.9024
280,9.3,9,9,76,213,126,344,0.845
280,9.3,11,11,235,218,272,359,0.3465
280,9.3,12,12,137,213,173,339,0.781
280,9.3,13,13,11,225,53,342,0.732
280,9.3,7,16,263,220,320,367,0.6551
280,9.3,16,18,333,234,365,273,0.6245
281,9.3333,3,3,671,176,806,564,0.8999
281,9.3333,5,5,455,144,596,569,0.9072
281,9.3333,9,9,76,213,125,343,0.84
281,9.3333,11,11,234,218,273,363,0.4729
281,9.3333,12,12,137,213,174,340,0.7935
281,9.3333,13,13,10,224,52,342,0.7678
281,9.3333,7,16,263,219,320,367,0.6339
281,9.3333,16,18,332,234,364,272,0.647
282,9.3667,3,3,673,175,808,563,0.8962
282,9.3667,5,5,457,143,598,569,0.9065
282,9.3667,9,9,76,213,125,343,0.8226
282,9.3667,11,11,234,218,274,366,0.5752
282,9.3667,12,12,137,214,174,340,0.7872
282,9.3667,13,13,10,223,52,342,0.7831
282,9.3667,7,16,264,217,320,370,0.6394
282,9.3667,16,18,332,233,364,272,0.655
283,9.4,3,3,676,175,810,563,0.893
283,9.4,5,5,460,143,600,569,0.9045
283,9.4,9,9,75,214,125,343,0.8113
283,9.4,11,11,234,218,275,366,0.5685
283,9.4,12,12,138,214,175,341,0.7788
283,9.4,13,13,10,223,51,343,0.7923
283,9.4,7,16,264,216,320,368,0.6015
283,9.4,16,18,331,233,363,272,0.6626
284,9.4333,3,3,678,176,817,563,0.8888
284,9.4333,5,5,462,144,603,569,0.9046
284,9.4333,9,9,76,214,125,343,0.805
284,9.4333,11,11,235,218,275,365,0.4588
284,9.4333,12,12,138,214,175,341,0.7433
284,9.4333,13,13,10,223,51,343,0.8037
284,9.4333,7,16,265,217,321,367,0.6041
284,9.4333,16,18,331,233,363,272,0.6385
285,9.4667,3,3,678,176,819,563,0.8884
285,9.4667,5,5,463,144,603,569,0.9047
285,9.4667,9,9,76,215,125,343,0.807
285,9.4667,11,11,235,218,275,364,0.461
285,9.4667,12,12,138,214,175,341,0.7424
285,9.4667,13,13,10,222,51,343,0.7984
285,9.4667,7,16,265,217,322,367,0.6029
285,9.4667,16,18,330,233,362,272,0.6406
286,9.5,3,3,682,178,830,564,0.8931
286,9.5,5,5,465,144,606,569,0.9094
286,9.5,9,9,76,215,125,343,0.7955
286,9.5,11,11,235,218,277,364,0.5025
286,9.5,12,12,138,213,176,341,0.7042
286,9.5,13,13,9,223,51,342,0.7877
286,9.5,7,16,267,217,321,368,0.5741
286,9.5,16,18,330,233,363,272,0.648
287,9.5333,3,3,687,180,840,565,0.9078
287,9.5333,5,5,468,145,612,569,0.919
287,9.5333,9,9,76,215,125,343,0.7935
287,9.5333,11,11,235,219,278,365,0.5793
287,9.5333,12,12,139,212,177,341,0.6766
287,9.5333,13,13,10,223,51,341,0.7764
287,9.5333,7,16,267,216,320,370,0.6144
287,9.5333,16,18,329,233,362,272,0.6504
288,9.5667,3,3,692,182,848,566,0.9083
288,9.5667,5,5,472,149,618,568,0.8972
288,9.5667,9,9,77,215,126,343,0.7785
288,9.5667,11,11,236,218,279,365,0.5046
288,9.5667,12,12,139,212,178,341,0.6616
288,9.5667,13,13,9,224,51,341,0.7635
288,9.5667,7,16,268,216,319,370,0.6478
288,9.5667,16,18,329,234,361,273,0.6435
289,9.6,3,3,696,184,851,567,0.9034
289,9.6,5,5,478,158,622,569,0.8642
289,9.6,9,9,78,214,127,343,0.818
289,9.6,11,11,237,219,279,365,0.4668
289,9.6,12,12,140,212,179,341,0.7011
289,9.6,13,13,9,225,51,341,0.739
289,9.6,7,16,268,216,319,370,0.6554
289,9.6,16,18,329,234,361,272,0.6439
290,9.6333,3,3,700,186,850,567,0.9042
290,9.6333,5,5,481,157,624,570,0.8856
290,9.6333,9,9,78,214,128,344,0.8292
290,9.6333,11,11,238,220,281,367,0.4097
290,9.6333,12,12,141,211,180,341,0.6992
290,9.6333,13,13,9,226,51,341,0.7304
290,9.6333,7,16,270,218,320,370,0.6417
290,9.6333,16,18,328,234,360,272,0.6386
291,9.6667,3,3,702,186,849,567,0.904
291,9.6667,5,5,481,156,624,570,0.8851
291,9.6667,9,9,79,214,128,344,0.8292
291,9.6667,11,11,239,220,281,367,0.4052
291,9.6667,12,12,141,211,181,341,0.6971
291,9.6667,13,13,9,226,51,341,0.7311
291,9.6667,7,16,269,217,320,369,0.6397
291,9.6667,16,18,328,234,360,272,0.6396
292,9.7,3,3,705,186,848,568,0.8995
292,9.7,5,5,484,157,626,571,0.892
292,9.7,9,9,79,214,128,343,0.8195
292,9.7,11,11,241,221,281,368,0.3342
292,9.7,12,12,142,211,182,340,0.6082
292,9.7,13,13,10,227,51,341,0.7259
292,9.7,7,16,269,217,321,371,0.6489
292,9.7,16,18,327,235,360,272,0.5826
293,9.7333,3,3,711,185,848,569,0.8977
293,9.7333,5,5,489,163,631,572,0.8911
293,9.7333,9,9,79,213,128,343,0.8219
293,9.7333,11,11,242,221,282,365,0.2663
293,9.7333,12,12,144,211,182,338,0.5555
293,9.7333,13,13,10,228,50,341,0.7303
293,9.7333,7,16,269,217,321,370,0.5931
293,9.7333,16,18,325,236,359,272,0.5602
294,9.7667,3,3,716,183,850,569,0.8982
294,9.7667,5,5,494,156,637,573,0.9084
294,9.7667,9,9,79,212,129,344,0.8173
294,9.7667,11,11,243,221,282,363,0.2724
294,9.7667,12,12,145,211,184,341,0.5721
294,9.7667,13,13,10,228,50,341,0.7243
294,9.7667,7,16,268,218,321,370,0.5981
294,9.7667,16,18,323,237,358,272,0.5627
295,9.8,3,3,723,181,854,570,0.8971
295,9.8,5,5,497,153,647,573,0.906
295,9.8,9,9,79,212,130,344,0.8047
295,9.8,11,11,243,220,282,362,0.3125
295,9.8,12,12,146,211,184,341,0.5873
295,9.8,13,13,10,227,49,342,0.7289
295,9.8,7,16,267,218,321,368,0.5745
295,9.8,16,18,322,237,358,271,0.5496
296,9.8333,3,3,730,180,863,570,0.9
296,9.8333,5,5,501,150,657,574,0.9113
296,9.8333,9,9,79,212,131,343,0.7705
296,9.8333,11,11,244,220,283,361,0.3438
296,9.8333,12,12,145,215,183,342,0.6404
296,9.8333,13,13,9,225,50,342,0.7119
296,9.8333,7,16,267,218,321,367,0.5741
296,9.8333,16,18,321,236,357,271,0.5336
297,9.8667,3,3,732,179,865,570,0.8994
297,9.8667,5,5,502,149,661,574,0.9114
297,9.8667,9,9,79,211,131,343,0.7708
297,9.8667,11,11,244,220,283,361,0.3368
297,9.8667,12,12,144,216,183,342,0.6396
297,9.8667,13,13,9,225,49,342,0.7126
297,9.8667,7,16,267,218,321,367,0.5768
297,9.8667,16,18,320,236,357,271,0.5361
298,9.9,3,3,735,178,872,572,0.9004
298,9.9,5,5,506,151,665,574,0.8941
298,9.9,9,9,79,211,130,343,0.7737
298,9.9,11,11,244,219,282,359,0.3362
298,9.9,12,12,144,216,183,342,0.6683
298,9.9,13,13,7,224,50,342,0.7197
298,9.9,7,16,267,217,321,367,0.5642
298,9.9,16,18,320,236,357,272,0.5068
299,9.9333,3,3,741,177,881,571,0.8937
299,9.9333,5,5,510,147,671,574,0.9127
299,9.9333,9,9,79,212,130,342,0.7851
299,9.9333,11,11,244,219,282,356,0.3437
299,9.9333,12,12,144,214,181,342,0.6804
299,9.9333,13,13,6,222,50,342,0.73
299,9.9333,7,16,267,218,323,367,0.5434
299,9.9333,16,18,319,235,356,272,0.4777
300,9.9667,3,3,745,177,889,571,0.8899
300,9.9667,5,5,508,145,674,574,0.9114
300,9.9667,9,9,79,212,129,342,0.7768
300,9.9667,11,11,245,219,282,356,0.3178
300,9.9667,12,12,145,213,181,342,0.7149
300,9.9667,13,13,5,221,50,342,0.7292
300,9.9667,7,16,267,217,323,367,0.5924
300,9.9667,16,18,319,234,355,273,0.4555
301,10.0,3,3,750,177,896,572,0.9042
301,10.0,5,5,516,145,674,573,0.8917
301,10.0,9,9,79,212,129,342,0.7704
301,10.0,11,11,246,219,282,356,0.2601
301,10.0,12,12,146,213,180,343,0.7009
301,10.0,13,13,5,220,50,342,0.7433
301,10.0,7,16,268,217,324,366,0.5938
301,10.0,16,18,319,234,355,274,0.4717
302,10.0333,3,3,753,178,905,574,0.9059
302,10.0333,5,5,507,145,676,574,0.9016
302,10.0333,9,9,79,212,128,343,0.7495
302,10.0333,11,11,247,219,283,357,0.2496
302,10.0333,12,12,146,213,180,343,0.6941
302,10.0333,13,13,5,220,49,342,0.7554
302,10.0333,7,16,268,217,325,366,0.6303
302,10.0333,16,18,319,234,355,276,0.4626
303,10.0667,3,3,755,178,907,574,0.9059
303,10.0667,5,5,503,145,676,575,0.9012
303,10.0667,9,9,79,213,127,343,0.75
303,10.0667,11,11,247,219,283,357,0.2535
303,10.0667,12,12,146,213,180,343,0.693
303,10.0667,13,13,5,220,49,342,0.7556
303,10.0667,7,16,268,217,325,367,0.6344
303,10.0667,16,18,319,234,355,276,0.4664
304,10.1,3,3,760,179,912,573,0.9149
304,10.1,5,5,513,146,678,576,0.8873
304,10.1,9,9,78,213,127,343,0.7468
304,10.1,11,11,248,219,284,358,0.2105
304,10.1,12,12,145,213,180,344,0.6855
304,10.1,13,13,4,220,49,343,0.7492
304,10.1,7,16,268,218,326,368,0.6356
304,10.1,16,18,318,234,355,280,0.4297
305,10.1333,3,3,764,181,916,575,0.9139
305,10.1333,5,5,523,146,680,577,0.8845
305,10.1333,9,9,77,213,127,344,0.7853
305,10.1333,11,11,248,220,284,358,0.1939
305,10.1333,12,12,145,212,180,343,0.6538
305,10.1333,13,13,4,221,48,343,0.7556
305,10.1333,7,16,268,220,327,369,0.6261
305,10.1333,16,18,317,235,355,296,0.5182
306,10.1667,3,3,769,183,920,575,0.9159
306,10.1667,5,5,525,149,683,578,0.8754
306,10.1667,9,9,76,213,126,344,0.7864
306,10.1667,11,11,248,220,284,358,0.2324
306,10.1667,12,12,144,213,179,342,0.6543
306,10.1667,13,13,4,221,48,343,0.7524
306,10.1667,7,16,268,219,328,369,0.6281
306,10.1667,16,18,317,236,355,303,0.4392
307,10.2,3,3,772,185,924,576,0.9128
307,10.2,5,5,519,149,687,578,0.8766
307,10.2,9,9,75,213,126,345,0.7968
307,10.2,11,11,248,220,284,358,0.296
307,10.2,12,12,143,211,179,343,0.6752
307,10.2,13,13,3,222,47,343,0.7713
307,10.2,7,16,269,221,330,370,0.6443
307,10.2,16,18,317,238,355,307,0.4382
308,10.2333,3,3,777,186,928,577,0.9134
308,10.2333,5,5,536,151,691,578,0.8752
308,10.2333,9,9,73,213,125,345,0.8093
308,10.2333,11,11,246,220,282,360,0.3339
308,10.2333,12,12,142,210,179,343,0.6683
308,10.2333,13,13,3,223,47,344,0.7696
308,10.2333,7,16,270,221,330,372,0.6183
308,10.2333,16,18,316,238,354,308,0.5081
309,10.2667,3,3,778,186,929,577,0.913
309,10.2667,5,5,542,151,692,578,0.8734
309,10.2667,9,9,72,213,124,345,0.8107
309,10.2667,11,11,246,220,282,360,0.3286
309,10.2667,12,12,142,210,178,342,0.6687
309,10.2667,13,13,2,223,47,345,0.7744
309,10.2667,7,16,270,221,329,372,0.618
309,10.2667,16,18,316,239,354,309,0.5122
310,10.3,3,3,781,187,931,577,0.9104
310,10.3,5,5,548,151,695,578,0.8921
310,10.3,9,9,71,213,122,345,0.832
310,10.3,11,11,245,220,281,360,0.4308
310,10.3,12,12,142,210,178,342,0.7074
310,10.3,13,13,2,224,46,345,0.7682
310,10.3,7,16,271,221,330,372,0.6368
310,10.3,16,18,317,239,353,310,0.4711
311,10.3333,3,3,785,187,934,578,0.9096
311,10.3333,5,5,554,149,698,579,0.8934
311,10.3333,9,9,71,213,120,345,0.8322
311,10.3333,11,11,245,220,280,360,0.5637
311,10.3333,12,12,142,210,178,341,0.7239
311,10.3333,13,13,2,225,46,345,0.7548
311,10.3333,7,16,273,218,329,371,0.5945
311,10.3333,16,18,317,239,353,310,0.4539
312,10.3667,3,3,789,185,937,578,0.91
312,10.3667,5,5,556,149,701,581,0.8902
312,10.3667,9,9,70,214,118,345,0.8483
312,10.3667,11,11,244,221,280,360,0.6406
312,10.3667,12,12,142,210,177,341,0.7611
312,10.3667,13,13,1,226,45,346,0.7467
312,10.3667,7,16,275,217,329,371,0.6452
312,10.3667,16,18,318,239,351,310,0.407
313,10.4,3,3,794,179,939,579,0.9099
313,10.4,5,5,559,146,703,582,0.8895
313,10.4,9,9,70,213,117,344,0.8638
313,10.4,11,11,244,221,280,361,0.6303
313,10.4,12,12,142,210,177,342,0.7559
313,10.4,13,13,1,227,44,346,0.7588
313,10.4,7,16,276,215,329,371,0.6289
313,10.4,16,18,319,238,352,310,0.4129
314,10.4333,3,3,799,176,941,579,0.913
314,10.4333,5,5,562,144,705,581,0.9045
314,10.4333,9,9,69,213,116,345,0.8744
314,10.4333,11,11,244,221,281,364,0.6432
314,10.4333,12,12,142,210,177,342,0.7572
314,10.4333,13,13,1,228,44,346,0.7422
314,10.4333,7,16,276,215,328,371,0.6191
314,10.4333,16,18,319,237,352,309,0.4276
315,10.4667,3,3,801,175,942,580,0.913
315,10.4667,5,5,562,144,706,581,0.9044
315,10.4667,9,9,69,213,115,345,0.8748
315,10.4667,11,11,244,221,281,365,0.6491
315,10.4667,12,12,142,210,177,343,0.7513
315,10.4667,13,13,1,228,43,346,0.7425
315,10.4667,7,16,277,215,328,371,0.6157
315,10.4667,16,18,319,236,352,309,0.4324
316,10.5,3,3,803,176,942,579,0.908
316,10.5,5,5,565,142,710,581,0.9102
316,10.5,9,9,69,212,115,345,0.8812
316,10.5,11,11,244,221,281,366,0.6063
316,10.5,12,12,141,210,177,342,0.7265
316,10.5,13,13,0,227,42,346,0.7523
316,10.5,7,16,276,215,327,370,0.551
316,10.5,16,18,320,235,350,308,0.3783
317,10.5333,3,3,806,175,945,579,0.8989
317,10.5333,5,5,568,141,713,581,0.9047
317,10.5333,9,9,69,212,116,344,0.8899
317,10.5333,11,11,243,222,282,365,0.6412
317,10.5333,12,12,140,209,177,343,0.7174
317,10.5333,13,13,0,226,42,346,0.7498
317,10.5333,7,16,277,215,327,369,0.542
317,10.5333,16,18,320,234,349,307,0.3557
318,10.5667,3,3,810,175,951,579,0.893
318,10.5667,5,5,573,141,717,580,0.9097
318,10.5667,9,9,69,213,116,344,0.8834
318,10.5667,11,11,243,222,283,365,0.6416
318,10.5667,12,12,140,210,177,344,0.7022
318,10.5667,13,13,0,226,41,345,0.7424
318,10.5667,7,16,276,216,329,369,0.6096
318,10.5667,16,18,320,233,347,304,0.2871
319,10.6,3,3,816,176,960,579,0.9009
319,10.6,5,5,577,140,721,581,0.9121
319,10.6,9,9,69,213,117,344,0.8788
319,10.6,11,11,243,222,283,363,0.6068
319,10.6,12,12,139,209,178,345,0.659
319,10.6,13,13,0,225,40,345,0.7417
319,10.6,7,16,276,216,331,369,0.6569
319,10.6,16,18,320,234,347,297,0.2194
320,10.6333,3,3,822,177,978,579,0.9234
320,10.6333,5,5,582,142,731,581,0.9083
320,10.6333,9,9,69,213,117,344,0.849
320,10.6333,11,11,242,222,283,365,0.6288
320,10.6333,12,12,139,210,178,344,0.6126
320,10.6333,13,13,0,225,39,345,0.7435
320,10.6333,7,16,276,218,333,370,0.642
320,10.6333,16,18,319,234,346,292,0.1954
321,10.6667,3,3,824,177,985,579,0.9235
321,10.6667,5,5,584,142,734,581,0.9088
321,10.6667,9,9,69,214,117,344,0.8498
321,10.6667,11,11,242,222,283,366,0.6309
321,10.6667,12,12,139,211,178,344,0.5962
321,10.6667,13,13,0,225,38,345,0.7435
321,10.6667,7,16,276,218,334,371,0.6398
321,10.6667,16,18,319,234,346,290,0.2018
322,10.7,3,3,829,178,996,580,0.9274
322,10.7,5,5,586,144,739,582,0.9044
322,10.7,9,9,70,214,116,345,0.8484
322,10.7,11,11,243,222,284,366,0.6899
322,10.7,12,12,139,212,178,345,0.5937
322,10.7,13,13,0,224,38,345,0.7538
